id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
1120,Lezgic,Tsakhur,ɢ,ɢ,consonant,"[Кибрик, Кодзасов 1990: 343-344]","ɢ и q̄ находятся в дополнительном распределении: ɢ в начале слова, q̄ --- в интервокальной позиции",tsak1249
1121,Lezgic,Tsakhur,ɣ,ɡ̌,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1122,Lezgic,Tsakhur,h,h,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1123,Lezgic,Tsakhur,j,j,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1124,Lezgic,Tsakhur,k',k',consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1125,Lezgic,Tsakhur,k'ʷ,k'˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1126,Lezgic,Tsakhur,kː,k̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1127,Lezgic,Tsakhur,kːʷ,k̄˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1128,Lezgic,Tsakhur,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1129,Lezgic,Tsakhur,kʰʷ,k˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1130,Lezgic,Tsakhur,l,l,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1131,Lezgic,Tsakhur,m,m,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1132,Lezgic,Tsakhur,n,n,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1133,Lezgic,Tsakhur,p',p',consonant,"[Кибрик, Кодзасов 1990: 343-344]",p' встречается в единичных словах,tsak1249
1134,Lezgic,Tsakhur,pː,p̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1135,Lezgic,Tsakhur,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1136,Lezgic,Tsakhur,q',q',consonant,"[Кибрик, Кодзасов 1990: 343-344]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",tsak1249
1137,Lezgic,Tsakhur,q'ʷ,q'˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1138,Lezgic,Tsakhur,qː,q̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]","ɢ и q̄ находятся в дополнительном распределении: ɢ в начале слова, q̄ --- в интервокальной позиции. Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",tsak1249
1139,Lezgic,Tsakhur,qːʷ,q̄˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1140,Lezgic,Tsakhur,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 343-344]","Авторы считают, что «различие взрывных и аффрикат не несет дистинктивной функции». Т. е. на основании источника не понятно с чем мы имеем дело, например, с q или с qχ. В случае сомнения мы выбирали взрывной вариант.",tsak1249
1141,Lezgic,Tsakhur,qʰʷ,q˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1142,Lezgic,Tsakhur,r,r,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1143,Lezgic,Tsakhur,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1144,Lezgic,Tsakhur,s,s,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1145,Lezgic,Tsakhur,sː,s̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1146,Lezgic,Tsakhur,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1147,Lezgic,Tsakhur,ʃː,s̄̌,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1148,Lezgic,Tsakhur,t',t',consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1149,Lezgic,Tsakhur,tː,t̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1150,Lezgic,Tsakhur,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1151,Lezgic,Tsakhur,ts',c',consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1152,Lezgic,Tsakhur,tsː,c̄,consonant,"[Кибрик, Кодзасов 1990: 343-344]",tsː встречается в единичных словах,tsak1249
1153,Lezgic,Tsakhur,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1154,Lezgic,Tsakhur,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1155,Lezgic,Tsakhur,tʃː,c̄̌,consonant,"[Кибрик, Кодзасов 1990: 343-344]",c̄̌ встречается в единичных словах,tsak1249
1156,Lezgic,Tsakhur,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1157,Lezgic,Tsakhur,w,w,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1158,Lezgic,Tsakhur,x,x,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1159,Lezgic,Tsakhur,xː,xː,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1160,Lezgic,Tsakhur,xʷ,x˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1161,Lezgic,Tsakhur,z,z,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1162,Lezgic,Tsakhur,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1163,Lezgic,Tsakhur,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1164,Lezgic,Tsakhur,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1165,Lezgic,Tsakhur,χː,χː,consonant,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1166,Lezgic,Tsakhur,χʷ,χ˳,consonant,"[Кибрик, Кодзасов 1990: 343-344]","имеются исконные лабиализованные всех рядов, кроме губных и ларингалов",tsak1249
1167,Lezgic,Tsakhur,a,a,vowel,"[Кибрик, Кодзасов 1990: 343-344]",a = IoI после w и C˳,tsak1249
1168,Lezgic,Tsakhur,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1169,Lezgic,Tsakhur,e,e,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1170,Lezgic,Tsakhur,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1171,Lezgic,Tsakhur,i,i,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1172,Lezgic,Tsakhur,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1173,Lezgic,Tsakhur,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 343-344]",ɨ = IəI в конце слова. ɨl = IolI,tsak1249
1174,Lezgic,Tsakhur,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1175,Lezgic,Tsakhur,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1176,Lezgic,Tsakhur,u,u,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1177,Lezgic,Tsakhur,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 343-344]",,tsak1249
1178,Lezgic,Udi,b,b,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1179,Lezgic,Udi,c,k̃y,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1180,Lezgic,Udi,cʰ,ky,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1181,Lezgic,Udi,d,d,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1182,Lezgic,Udi,dz,ʒ,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1183,Lezgic,Udi,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1184,Lezgic,Udi,f,f,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1185,Lezgic,Udi,ɡ,g,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1186,Lezgic,Udi,h,h,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1187,Lezgic,Udi,j,j,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1188,Lezgic,Udi,ɟ,gy,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1189,Lezgic,Udi,k,k̃,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1190,Lezgic,Udi,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1191,Lezgic,Udi,l,l,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1192,Lezgic,Udi,ʎ,ly,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1193,Lezgic,Udi,m,m,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1194,Lezgic,Udi,n,n,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1195,Lezgic,Udi,p,p̃,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1196,Lezgic,Udi,pʰ,p,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1197,Lezgic,Udi,q,q̃,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1198,Lezgic,Udi,qʰ,q,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1199,Lezgic,Udi,r,r,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1200,Lezgic,Udi,ʁ,ʀ,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1201,Lezgic,Udi,s,s,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1202,Lezgic,Udi,ʃ,š,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1203,Lezgic,Udi,t,t̃,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1204,Lezgic,Udi,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1205,Lezgic,Udi,ts,c̃,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1206,Lezgic,Udi,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1207,Lezgic,Udi,tʃ,c̃̌,consonant,"[Кибрик, Кодзасов 1990: 347]","непридыхательные произносятся с напряжением как в ротовой, так и гортанной артикуляции, но без геминации или удлиннения в какой-либо позиции. Если в корне имеется непридыхательный, то и другие шумные смычные корня обычно тоже непридыхательные",udii1243
1208,Lezgic,Udi,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1209,Lezgic,Udi,v,v,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1210,Lezgic,Udi,z,z,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1211,Lezgic,Udi,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1212,Lezgic,Udi,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1213,Lezgic,Udi,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1214,Lezgic,Udi,a,a,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1215,Lezgic,Udi,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1216,Lezgic,Udi,æ,ä,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1217,Lezgic,Udi,e,e,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1218,Lezgic,Udi,i,i,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1219,Lezgic,Udi,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1220,Lezgic,Udi,ɨ,ɨ,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1221,Lezgic,Udi,o,o,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1222,Lezgic,Udi,ø,ö,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1223,Lezgic,Udi,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1224,Lezgic,Udi,øː,ö:,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1225,Lezgic,Udi,u,u,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1226,Lezgic,Udi,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1227,Lezgic,Udi,y,ü,vowel,"[Кибрик, Кодзасов 1990: 347]",,udii1243
1228,Nakh,Chechen,b,b,consonant,[Nichols 1994: 4],,chec1245
1229,Nakh,Chechen,d,d,consonant,[Nichols 1994: 4],,chec1245
1230,Nakh,Chechen,dz,ʒ,consonant,[Nichols 1994: 4],,chec1245
1231,Nakh,Chechen,dʒ,ǯ,consonant,[Nichols 1994: 4],,chec1245
1232,Nakh,Chechen,ɡ,g,consonant,[Nichols 1994: 4],,chec1245
1233,Nakh,Chechen,ɣ,ǧ,consonant,[Nichols 1994: 4],,chec1245
1234,Nakh,Chechen,h,h,consonant,[Nichols 1994: 4],,chec1245
1235,Nakh,Chechen,ʜ,ħ,consonant,[Nichols 1994: 4],,chec1245
1236,Nakh,Chechen,j,j,consonant,[Nichols 1994: 4],,chec1245
1237,Nakh,Chechen,k,k,consonant,[Nichols 1994: 4],,chec1245
1238,Nakh,Chechen,k’,k’,consonant,[Nichols 1994: 4],,chec1245
1239,Nakh,Chechen,kː,xk,consonant,[Nichols 1994: 4],,chec1245
1240,Nakh,Chechen,l,l,consonant,[Nichols 1994: 4],,chec1245
1241,Nakh,Chechen,m,m,consonant,[Nichols 1994: 4],,chec1245
1242,Nakh,Chechen,n,n,consonant,[Nichols 1994: 4],,chec1245
1243,Nakh,Chechen,p’,p’,consonant,[Nichols 1994: 4],,chec1245
1244,Nakh,Chechen,pː,pp,consonant,[Nichols 1994: 4],,chec1245
1245,Nakh,Chechen,pʰ,p,consonant,[Nichols 1994: 4],,chec1245
1246,Nakh,Chechen,q,q,consonant,[Nichols 1994: 4],,chec1245
1247,Nakh,Chechen,q’,q’,consonant,[Nichols 1994: 4],,chec1245
1248,Nakh,Chechen,qː,qq,consonant,[Nichols 1994: 4],,chec1245
1249,Nakh,Chechen,r,r,consonant,[Nichols 1994: 4],,chec1245
1250,Nakh,Chechen,rʰ,rʰ,consonant,[Nichols 1994: 4],,chec1245
1251,Nakh,Chechen,s,s,consonant,[Nichols 1994: 4],,chec1245
1252,Nakh,Chechen,ʃ,š,consonant,[Nichols 1994: 4],,chec1245
1253,Nakh,Chechen,t’,t’,consonant,[Nichols 1994: 4],,chec1245
1254,Nakh,Chechen,tː,tt,consonant,[Nichols 1994: 4],,chec1245
1255,Nakh,Chechen,tʰ,t,consonant,[Nichols 1994: 4],,chec1245
1256,Nakh,Chechen,ts,c,consonant,[Nichols 1994: 4],,chec1245
1257,Nakh,Chechen,ts’,c’,consonant,[Nichols 1994: 4],,chec1245
1258,Nakh,Chechen,ts’ː,ss,consonant,[Nichols 1994: 4],,chec1245
1259,Nakh,Chechen,tʃ,č,consonant,[Nichols 1994: 4],,chec1245
1260,Nakh,Chechen,tʃ’,č’,consonant,[Nichols 1994: 4],,chec1245
1261,Nakh,Chechen,w,v,consonant,[Nichols 1994: 4],,chec1245
1262,Nakh,Chechen,x,x,consonant,[Nichols 1994: 4],,chec1245
1263,Nakh,Chechen,z,z,consonant,[Nichols 1994: 4],,chec1245
1264,Nakh,Chechen,ʒ,ž,consonant,[Nichols 1994: 4],,chec1245
1265,Nakh,Chechen,ʔ,ʔ,consonant,[Nichols 1994: 4],,chec1245
1266,Nakh,Chechen,ʡ,ʕ,consonant,[Nichols 1994: 4],,chec1245
1267,Nakh,Chechen,ie,ie,diphthong,[Nichols 1994: 5],,chec1245
1268,Nakh,Chechen,uo,uo,diphthong,[Nichols 1994: 5],,chec1245
1269,Nakh,Chechen,ɥø,ɥö,diphthong,[Nichols 1994: 5],,chec1245
1270,Nakh,Chechen,a,a,vowel,[Nichols 1994: 5],,chec1245
1271,Nakh,Chechen,aː,a:,vowel,[Nichols 1994: 5],,chec1245
1272,Nakh,Chechen,æ,ä,vowel,[Nichols 1994: 5],,chec1245
1273,Nakh,Chechen,æː,ä:,vowel,[Nichols 1994: 5],,chec1245
1274,Nakh,Chechen,e,e,vowel,[Nichols 1994: 5],,chec1245
1275,Nakh,Chechen,eː,e:,vowel,[Nichols 1994: 5],,chec1245
1276,Nakh,Chechen,i,i,vowel,[Nichols 1994: 5],,chec1245
1277,Nakh,Chechen,iː,i:,vowel,[Nichols 1994: 5],,chec1245
1278,Nakh,Chechen,o,o,vowel,[Nichols 1994: 5],,chec1245
1279,Nakh,Chechen,oː,o:,vowel,[Nichols 1994: 5],,chec1245
1280,Nakh,Chechen,u,u,vowel,[Nichols 1994: 5],,chec1245
1281,Nakh,Chechen,uː,u:,vowel,[Nichols 1994: 5],,chec1245
1282,Nakh,Chechen,y,ü,vowel,[Nichols 1994: 5],,chec1245
1283,Nakh,Chechen,yː,ü:,vowel,[Nichols 1994: 5],,chec1245
1284,Nakh,Ingush,b,b,consonant,[Nichols 1994: 82],,ingu1240
1285,Nakh,Ingush,d,d,consonant,[Nichols 1994: 82],,ingu1240
1286,Nakh,Ingush,dz,ʒ,consonant,[Nichols 1994: 82],,ingu1240
1287,Nakh,Ingush,dʒ,ǯ,consonant,[Nichols 1994: 82],,ingu1240
1288,Nakh,Ingush,ɡ,g,consonant,[Nichols 1994: 82],,ingu1240
1289,Nakh,Ingush,ɣ,ǧ,consonant,[Nichols 1994: 82],,ingu1240
1290,Nakh,Ingush,h,h,consonant,[Nichols 1994: 82],,ingu1240
1291,Nakh,Ingush,ʜ,ħ,consonant,[Nichols 1994: 82],,ingu1240
1292,Nakh,Ingush,j,j,consonant,[Nichols 1994: 82],,ingu1240
1293,Nakh,Ingush,k,k,consonant,[Nichols 1994: 82],,ingu1240
1294,Nakh,Ingush,k’,k’,consonant,[Nichols 1994: 82],,ingu1240
1295,Nakh,Ingush,l,l,consonant,[Nichols 1994: 82],,ingu1240
1296,Nakh,Ingush,m,m,consonant,[Nichols 1994: 82],,ingu1240
1297,Nakh,Ingush,n,n,consonant,[Nichols 1994: 82],,ingu1240
1298,Nakh,Ingush,p’,p’,consonant,[Nichols 1994: 82],,ingu1240
1299,Nakh,Ingush,pʰ,p,consonant,[Nichols 1994: 82],,ingu1240
1300,Nakh,Ingush,q,q,consonant,[Nichols 1994: 82],,ingu1240
1301,Nakh,Ingush,q’,q’,consonant,[Nichols 1994: 82],,ingu1240
1302,Nakh,Ingush,r,r,consonant,[Nichols 1994: 82],,ingu1240
1303,Nakh,Ingush,rʰ,rʰ,consonant,[Nichols 1994: 82],,ingu1240
1304,Nakh,Ingush,s,s,consonant,[Nichols 1994: 82],,ingu1240
1305,Nakh,Ingush,ʃ,š,consonant,[Nichols 1994: 82],,ingu1240
1306,Nakh,Ingush,t’,t’,consonant,[Nichols 1994: 82],,ingu1240
1307,Nakh,Ingush,tʰ,t,consonant,[Nichols 1994: 82],,ingu1240
1308,Nakh,Ingush,ts,c,consonant,[Nichols 1994: 82],,ingu1240
1309,Nakh,Ingush,ts’,c’,consonant,[Nichols 1994: 82],,ingu1240
1310,Nakh,Ingush,tʃ,č,consonant,[Nichols 1994: 82],,ingu1240
1311,Nakh,Ingush,tʃ’,č’,consonant,[Nichols 1994: 82],,ingu1240
1312,Nakh,Ingush,w,v,consonant,[Nichols 1994: 82],,ingu1240
1313,Nakh,Ingush,x,x,consonant,[Nichols 1994: 82],,ingu1240
1314,Nakh,Ingush,z,z,consonant,[Nichols 1994: 82],,ingu1240
1315,Nakh,Ingush,ʒ,ž,consonant,[Nichols 1994: 82],,ingu1240
1316,Nakh,Ingush,ʔ,ʔ,consonant,[Nichols 1994: 82],,ingu1240
1317,Nakh,Ingush,ʡ,ع,consonant,[Nichols 1994: 82],,ingu1240
1318,Nakh,Ingush,ea,ea,diphthong,[Nichols 1994: 82],,ingu1240
1319,Nakh,Ingush,ie,ie,diphthong,[Nichols 1994: 82],,ingu1240
1320,Nakh,Ingush,oa,oa,diphthong,[Nichols 1994: 82],,ingu1240
1321,Nakh,Ingush,uo,uo,diphthong,[Nichols 1994: 82],,ingu1240
1322,Nakh,Ingush,a,a,vowel,[Nichols 1994: 82],,ingu1240
1323,Nakh,Ingush,a,a,vowel,[Nichols 1994: 82],,ingu1240
1324,Nakh,Ingush,aː,a:,vowel,[Nichols 1994: 82],,ingu1240
1325,Nakh,Ingush,aː,a:,vowel,[Nichols 1994: 82],,ingu1240
1326,Nakh,Ingush,æ,ä,vowel,[Nichols 1994: 82],,ingu1240
1327,Nakh,Ingush,e,e,vowel,[Nichols 1994: 82],,ingu1240
1328,Nakh,Ingush,i,i,vowel,[Nichols 1994: 82],,ingu1240
1329,Nakh,Ingush,iː,i:,vowel,[Nichols 1994: 82],,ingu1240
1330,Nakh,Ingush,ɨ,ɨ,vowel,[Nichols 1994: 82],,ingu1240
1331,Nakh,Ingush,o,o,vowel,[Nichols 1994: 82],,ingu1240
1332,Nakh,Ingush,u,u,vowel,[Nichols 1994: 82],,ingu1240
1333,Nakh,Ingush,uː,u:,vowel,[Nichols 1994: 82],,ingu1240
1334,Nakh,Tsova-Tush,b,b,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1335,Nakh,Tsova-Tush,d,d,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1336,Nakh,Tsova-Tush,dz,ʒ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1337,Nakh,Tsova-Tush,dʒ,ǯ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1338,Nakh,Tsova-Tush,ɡ,g,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1339,Nakh,Tsova-Tush,ɣ,ǧ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1340,Nakh,Tsova-Tush,h,h,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1341,Nakh,Tsova-Tush,ħ,h (crossed),consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1342,Nakh,Tsova-Tush,j,j,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1343,Nakh,Tsova-Tush,k’,k’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1344,Nakh,Tsova-Tush,kʰ,k,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1345,Nakh,Tsova-Tush,l,l,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1346,Nakh,Tsova-Tush,lː,l:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1347,Nakh,Tsova-Tush,ɬ,ɫ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1348,Nakh,Tsova-Tush,m,m,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1349,Nakh,Tsova-Tush,n,n,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1350,Nakh,Tsova-Tush,p’,p’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1351,Nakh,Tsova-Tush,pʰ,p,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1352,Nakh,Tsova-Tush,q’,q’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1353,Nakh,Tsova-Tush,q’ː,q’:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1354,Nakh,Tsova-Tush,qː,q:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1355,Nakh,Tsova-Tush,qʰ,q,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1356,Nakh,Tsova-Tush,r,r,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1357,Nakh,Tsova-Tush,s,s,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1358,Nakh,Tsova-Tush,sː,s:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1359,Nakh,Tsova-Tush,ʃ,š,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1360,Nakh,Tsova-Tush,t’,t’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1361,Nakh,Tsova-Tush,t’ː,t’:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1362,Nakh,Tsova-Tush,tː,t:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1363,Nakh,Tsova-Tush,tʰ,t,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1364,Nakh,Tsova-Tush,ts’,c’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1365,Nakh,Tsova-Tush,tsʰ,c,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1366,Nakh,Tsova-Tush,tʃ’,č’,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1367,Nakh,Tsova-Tush,tʃʰ,č,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1368,Nakh,Tsova-Tush,v,v,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1369,Nakh,Tsova-Tush,x,x,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1370,Nakh,Tsova-Tush,xː,x:,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1371,Nakh,Tsova-Tush,z,z,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1372,Nakh,Tsova-Tush,ʒ,ž,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1373,Nakh,Tsova-Tush,ʔ,ʔ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1374,Nakh,Tsova-Tush,ʕ,ʕ,consonant,"[Holisky, Gagua 1994: 150]",,bats1242
1375,Nakh,Tsova-Tush,ai,ai,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
1376,Nakh,Tsova-Tush,au,au,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
1377,Nakh,Tsova-Tush,ei,ei,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
1378,Nakh,Tsova-Tush,oi,oi,diphthong,"[Holisky, Gagua 1994: 150]",,bats1242
